HFO_idx,chanIdx,startTime,stopTime,isValid
1,1,2539.0487421875,2539.109044921875,0
2,1,2589.29044140625,2589.320470703125,0
3,1,2645.715734375,2645.745763671875,0
4,1,2734.6551875,2734.684728515625,0
5,1,2738.965001953125,2738.994787109375,0
6,1,2821.72598828125,2821.7489375,0
7,1,2845.388341796875,2845.41739453125,0
8,1,2865.016759765625,2865.057775390625,0
9,2,2475.78262890625,2475.805333984375,0
10,2,2539.0409296875,2539.13223828125,0
11,2,2548.193029296875,2548.22891796875,0
12,2,2589.283361328125,2589.349279296875,0
13,2,2589.823888671875,2589.8534296875,0
14,2,2590.377599609375,2590.4003046875,0
15,2,2605.695958984375,2605.7303828125,0
16,2,2623.383458984375,2623.401037109375,0
17,2,2637.842931640625,2637.87442578125,0
18,2,2645.70841015625,2645.762365234375,0
19,2,2647.672765625,2647.707677734375,0
20,2,2691.067052734375,2691.116125,0
21,2,2734.647130859375,2734.732580078125,0
22,2,2738.9569453125,2739.011876953125,0
23,2,2740.216466796875,2740.283361328125,0
24,2,2747.210119140625,2747.241369140625,0
25,2,2748.454015625,2748.489904296875,0
26,2,2789.864171875,2789.90128125,0
27,2,2805.444494140625,2805.5116328125,0
28,2,2813.5780390625,2813.613439453125,0
29,2,2845.38223828125,2845.418615234375,0
30,2,2845.926916015625,2845.9569453125,0
31,2,2853.151525390625,2853.188634765625,0
32,3,2481.293859375,2481.39102734375,0
33,3,2539.040197265625,2539.08829296875,0
34,3,2643.8768671875,2643.89395703125,0
35,3,2646.235509765625,2646.26016796875,0
36,3,2734.65274609375,2734.69278515625,0
37,3,2760.002599609375,2760.032140625,0
38,3,2805.45548046875,2805.48575390625,0
39,3,2845.38907421875,2845.417150390625,0
40,3,2853.7088984375,2853.739171875,0
41,4,2680.398595703125,2680.42813671875,0
42,4,2691.073400390625,2691.0975703125,0
43,4,2738.375646484375,2738.4296015625,0
44,4,2740.226720703125,2740.26407421875,0
45,5,2409.96622265625,2410.000890625,0
46,5,2481.345861328125,2481.37735546875,0
47,5,2605.70450390625,2605.76016796875,0
48,5,2645.716955078125,2645.74551953125,0
49,5,2734.657384765625,2734.735265625,0
50,5,2737.19180859375,2737.227697265625,0
51,5,2740.22012890625,2740.285802734375,0
52,5,2818.786046875,2818.827794921875,0
53,5,2947.33438671875,2947.36368359375,0
54,6,2734.659337890625,2734.712072265625,0
55,11,2423.228185546875,2423.258703125,0
56,11,2539.038732421875,2539.117833984375,0
57,11,2542.43790234375,2542.466955078125,0
58,11,2543.033849609375,2543.094396484375,0
59,11,2588.2147578125,2588.250890625,0
60,11,2588.739171875,2588.767736328125,0
61,11,2605.702306640625,2605.732091796875,0
62,11,2627.782384765625,2627.812169921875,0
63,11,2637.83829296875,2637.8690546875,0
64,11,2640.264806640625,2640.29337109375,0
65,11,2645.147375,2645.190587890625,0
66,11,2645.70841015625,2645.73868359375,0
67,11,2734.641515625,2734.724279296875,0
68,11,2736.60587109375,2736.6405390625,0
69,11,2738.36661328125,2738.408361328125,0
70,11,2740.206212890625,2740.253576171875,0
71,11,2740.782384765625,2740.818029296875,0
72,11,2742.522375,2742.582677734375,0
73,11,2747.202794921875,2747.245275390625,0
74,11,2747.803380859375,2747.83096875,0
75,11,2749.720373046875,2749.76212109375,0
76,11,2750.360265625,2750.396154296875,0
77,11,2756.552892578125,2756.581212890625,0
78,11,2762.461828125,2762.49356640625,0
79,11,2804.284826171875,2804.369787109375,0
80,11,2805.448888671875,2805.477453125,0
81,11,2813.055822265625,2813.08731640625,0
82,11,2818.7772578125,2818.8065546875,0
83,11,2845.378576171875,2845.412755859375,0
84,11,2853.141759765625,2853.176671875,0
85,11,2853.707677734375,2853.7421015625,0
86,11,2860.190587890625,2860.2206171875,0
87,11,2862.798009765625,2862.835607421875,0
88,11,2865.00333203125,2865.052404296875,0
89,11,2866.68253125,2866.72305859375,0
90,11,2869.773107421875,2869.803380859375,0
91,11,2873.437169921875,2873.479650390625,0
92,11,2972.13907421875,2972.174962890625,0
93,11,2981.44425,2981.4745234375,0
94,12,2418.145666015625,2418.185216796875,0
95,12,2539.053625,2539.101232421875,0
96,12,2543.038732421875,2543.067541015625,0
97,12,2588.207921875,2588.2323359375,0
98,12,2627.774572265625,2627.803869140625,0
99,12,2639.70450390625,2639.727453125,0
100,12,2640.8534296875,2640.879796875,0
101,12,2734.656408203125,2734.67618359375,0
102,12,2738.367833984375,2738.39200390625,0
103,12,2740.7792109375,2740.808263671875,0
104,12,2755.9706171875,2755.994787109375,0
105,12,2789.8514765625,2789.87833203125,0
106,12,2804.284337890625,2804.313634765625,0
107,12,2862.803380859375,2862.821935546875,0
108,12,2959.55411328125,2959.584142578125,0
109,12,2981.439611328125,2981.457677734375,0
110,12,2995.6561640625,2995.680333984375,0
111,13,2450.91544140625,2450.93790234375,0
112,13,2537.205236328125,2537.235265625,0
113,13,2539.044103515625,2539.085119140625,0
114,13,2590.382482421875,2590.42471875,0
115,13,2590.961095703125,2591.00723828125,0
116,13,2734.661291015625,2734.7030390625,0
117,13,2736.609044921875,2736.637609375,0
118,13,2738.368078125,2738.42227734375,0
119,13,2738.96378125,2739.000646484375,0
120,13,2739.597814453125,2739.645421875,0
121,13,2740.21426953125,2740.260900390625,0
122,13,2748.45596875,2748.483556640625,0
123,13,2753.485998046875,2753.52774609375,0
124,13,2818.79337109375,2818.822423828125,0
125,13,2845.374181640625,2845.410314453125,0
126,13,2853.703283203125,2853.731603515625,0
127,13,2972.14005078125,2972.164220703125,0
128,14,2418.14395703125,2418.179845703125,0
129,14,2426.344640625,2426.379796875,0
130,14,2426.40909375,2426.4452265625,0
131,14,2536.64786328125,2536.67618359375,0
132,14,2537.204259765625,2537.25284375,0
133,14,2539.058263671875,2539.095861328125,0
134,14,2589.854650390625,2589.9120234375,0
135,14,2590.9549921875,2591.030919921875,0
136,14,2592.9364375,2592.967931640625,0
137,14,2621.999181640625,2622.02774609375,0
138,14,2645.720861328125,2645.7694453125,0
139,14,2656.259435546875,2656.2909296875,0
140,14,2734.643224609375,2734.7421015625,0
141,14,2736.61270703125,2736.649328125,0
142,14,2737.19571484375,2737.24844921875,0
143,14,2738.377599609375,2738.41446484375,0
144,14,2738.96915234375,2739.01016796875,0
145,14,2739.032140625,2739.104650390625,0
146,14,2739.5995234375,2739.64493359375,0
147,14,2740.21817578125,2740.303869140625,0
148,14,2743.10391796875,2743.145421875,0
149,14,2753.484533203125,2753.5467890625,0
150,14,2807.098302734375,2807.12833203125,0
151,14,2813.581212890625,2813.629064453125,0
152,14,2820.49747265625,2820.54630078125,0
153,14,2845.402013671875,2845.469640625,0
154,14,2865.025548828125,2865.055822265625,0
155,14,2865.571203125,2865.60098828125,0
156,14,2873.44376171875,2873.473302734375,0
157,15,2740.2362421875,2740.2674921875,0
158,16,2450.917150390625,2450.941564453125,0
159,16,2706.381017578125,2706.404455078125,0
160,17,2726.0819453125,2726.12149609375,0
161,23,2409.971837890625,2410.001623046875,0
162,24,2460.46329296875,2460.491857421875,0
163,26,2411.2616328125,2411.287267578125,0
164,26,2460.4745234375,2460.502599609375,0
165,26,2673.428380859375,2673.478673828125,0
166,26,2673.488927734375,2673.541173828125,0
167,26,2673.568029296875,2673.59415234375,0
168,26,2673.61270703125,2673.653478515625,0
169,26,2674.201818359375,2674.25528515625,0
170,26,2674.275548828125,2674.311193359375,0
171,26,2674.3690546875,2674.409337890625,0
172,28,2450.614904296875,2450.649083984375,0
173,31,2465.317052734375,2465.346837890625,0
174,32,2460.45450390625,2460.491857421875,0
175,33,2460.456701171875,2460.486974609375,0
176,34,2456.857580078125,2456.887853515625,0
177,37,2703.262609375,2703.28848828125,0
178,38,2411.3221796875,2411.37344921875,0
179,38,2460.47159375,2460.50821484375,0
180,38,2548.834630859375,2548.863439453125,0
181,38,2550.977208984375,2551.024328125,0
182,38,2557.669591796875,2557.71719921875,0
183,38,2565.97012890625,2566.004064453125,0
184,38,2604.92423046875,2604.952306640625,0
185,38,2606.822423828125,2606.85001171875,0
186,38,2619.579748046875,2619.61466015625,0
187,38,2635.341466796875,2635.395421875,0
188,38,2706.374669921875,2706.40372265625,0
189,38,2708.289953125,2708.31387890625,0
190,38,2726.081701171875,2726.121740234375,0
191,1,3024.39786328125,3024.431798828125,0
192,1,3027.3124140625,3027.352208984375,0
193,1,3183.317052734375,3183.345373046875,0
194,1,3211.897130859375,3211.926671875,0
195,1,3366.79532421875,3366.831212890625,0
196,1,3535.051916015625,3535.0819453125,0
197,1,3539.953771484375,3539.981603515625,0
198,2,3021.014318359375,3021.0448359375,0
199,2,3023.89493359375,3023.9256953125,0
200,2,3024.39102734375,3024.44425,0
201,2,3027.303869140625,3027.386388671875,0
202,2,3028.634923828125,3028.670568359375,0
203,2,3029.73966015625,3029.775060546875,0
204,2,3039.5643671875,3039.60587109375,0
205,2,3043.669591796875,3043.698400390625,0
206,2,3137.752599609375,3137.770177734375,0
207,2,3183.314611328125,3183.35196484375,0
208,2,3185.6463984375,3185.694005859375,0
209,2,3211.89688671875,3211.926916015625,0
210,2,3220.98770703125,3221.02286328125,0
211,2,3226.872716796875,3226.914708984375,0
212,2,3237.099767578125,3237.130529296875,0
213,2,3292.30899609375,3292.357580078125,0
214,2,3363.854162109375,3363.8788203125,0
215,2,3366.7928828125,3366.836095703125,0
216,2,3435.31094921875,3435.335607421875,0
217,2,3538.299962890625,3538.3729609375,0
218,2,3539.94766796875,3539.983556640625,0
219,2,3542.90909375,3542.944982421875,1
220,2,3547.64200390625,3547.67227734375,0
221,2,3571.0487421875,3571.0897578125,0
222,3,3024.39591015625,3024.4237421875,0
223,3,3027.308751953125,3027.380529296875,0
224,3,3039.564123046875,3039.6053828125,0
225,3,3043.670080078125,3043.698888671875,0
226,3,3226.886388671875,3226.923498046875,0
227,3,3237.094884765625,3237.125158203125,0
228,3,3292.313146484375,3292.3378046875,0
229,3,3538.30508984375,3538.342931640625,0
230,3,3581.9520625,3581.9706171875,0
231,4,3027.314611328125,3027.392248046875,0
232,4,3226.882970703125,3226.923986328125,1
233,4,3534.386388671875,3534.4208125,0
234,4,3535.05704296875,3535.102208984375,0
235,6,3205.097814453125,3205.127111328125,0
236,5,3027.3202265625,3027.355138671875,0
237,5,3040.1005,3040.1366328125,0
238,5,3226.864904296875,3226.9139765625,0
239,5,3535.154455078125,3535.1874140625,0
240,5,3542.907873046875,3542.966466796875,0
241,7,3534.38321484375,3534.42471875,0
242,7,3537.368322265625,3537.385900390625,0
243,11,3016.17520703125,3016.200353515625,0
244,11,3016.789220703125,3016.812169921875,0
245,11,3021.01407421875,3021.044591796875,0
246,11,3025.589025390625,3025.61954296875,0
247,11,3027.29044140625,3027.37003125,0
248,11,3029.734533203125,3029.768712890625,0
249,11,3032.79630078125,3032.825841796875,0
250,11,3039.553869140625,3039.607091796875,0
251,11,3040.091466796875,3040.1327265625,0
252,11,3170.049962890625,3170.0799921875,0
253,11,3183.304845703125,3183.340001953125,0
254,11,3183.860998046875,3183.88907421875,0
255,11,3184.4510859375,3184.481115234375,0
256,11,3205.626623046875,3205.6708125,0
257,11,3210.767736328125,3210.802404296875,0
258,11,3219.704748046875,3219.728673828125,0
259,11,3226.30899609375,3226.364171875,0
260,11,3226.861486328125,3226.903478515625,0
261,11,3227.445958984375,3227.475744140625,0
262,11,3231.430578125,3231.46622265625,0
263,11,3247.926671875,3247.986974609375,0
264,11,3248.557287109375,3248.587560546875,0
265,11,3249.16690625,3249.19571484375,0
266,11,3252.37003125,3252.419103515625,0
267,11,3302.0370234375,3302.0721796875,0
268,11,3363.8456171875,3363.916173828125,0
269,11,3365.062658203125,3365.098546875,0
270,11,3366.786291015625,3366.82266796875,0
271,11,3367.4100703125,3367.44083203125,0
272,11,3368.06876171875,3368.098546875,0
273,11,3433.491857421875,3433.528966796875,0
274,11,3444.297765625,3444.329015625,0
275,11,3512.22110546875,3512.256505859375,0
276,11,3520.00284375,3520.03946484375,0
277,11,3520.570470703125,3520.600255859375,0
278,11,3525.200109375,3525.236974609375,0
279,11,3538.814611328125,3538.868322265625,0
280,11,3539.9491328125,3539.990392578125,0
281,11,3541.1239375,3541.1551875,0
282,11,3542.903234375,3542.982091796875,0
283,11,3546.294591796875,3546.3241328125,0
284,11,3546.986974609375,3547.0174921875,0
285,12,3027.3046015625,3027.346349609375,0
286,12,3173.686681640625,3173.711828125,0
287,12,3205.3299921875,3205.366369140625,0
288,12,3205.398107421875,3205.46329296875,0
289,12,3205.491369140625,3205.53165234375,0
290,12,3205.579015625,3205.61954296875,0
291,12,3210.7616328125,3210.79825390625,0
292,12,3211.890294921875,3211.917150390625,0
293,12,3226.310216796875,3226.3378046875,0
294,12,3227.44180859375,3227.469396484375,0
295,12,3236.5174921875,3236.544103515625,0
296,12,3366.790685546875,3366.812169921875,0
297,12,3404.985265625,3405.014806640625,0
298,12,3536.046544921875,3536.080724609375,0
299,12,3536.374669921875,3536.439611328125,0
300,12,3536.802892578125,3536.827306640625,0
301,12,3537.360998046875,3537.407140625,0
302,12,3538.2967890625,3538.321447265625,0
303,12,3538.821203125,3538.840001953125,0
304,13,3024.40176953125,3024.444005859375,0
305,13,3039.57559765625,3039.6034296875,0
306,13,3204.8182734375,3204.846837890625,0
307,13,3205.237462890625,3205.327306640625,0
308,13,3205.417150390625,3205.447912109375,0
309,13,3205.589513671875,3205.65958203125,0
310,13,3226.870275390625,3226.93692578125,0
311,13,3247.934240234375,3247.95743359375,0
312,13,3384.931798828125,3384.9960078125,0
313,13,3403.887853515625,3403.92618359375,0
314,13,3404.983556640625,3405.012609375,0
315,13,3476.014318359375,3476.034826171875,0
316,13,3476.1005,3476.13028515625,0
317,13,3479.47159375,3479.50626171875,0
318,13,3536.79630078125,3536.844884765625,0
319,13,3537.36661328125,3537.411779296875,0
320,13,3537.86075390625,3537.890783203125,0
321,13,3538.000890625,3538.033361328125,0
322,13,3538.061681640625,3538.090490234375,0
323,14,3023.917150390625,3023.959142578125,0
324,14,3024.4061640625,3024.47208203125,0
325,14,3027.318517578125,3027.390294921875,0
326,14,3028.012853515625,3028.0428828125,0
327,14,3029.72305859375,3029.839513671875,0
328,14,3039.574865234375,3039.643712890625,0
329,14,3040.102697265625,3040.140294921875,0
330,14,3040.626134765625,3040.657140625,0
331,14,3051.421544921875,3051.4549921875,0
332,14,3226.881017578125,3226.9784296875,0
333,14,3228.780919921875,3228.81485546875,0
334,14,3363.857091796875,3363.906896484375,0
335,14,3366.8143671875,3366.84317578125,0
336,14,3367.4159296875,3367.4520625,0
337,14,3374.073888671875,3374.1034296875,0
338,14,3476.0956171875,3476.131994140625,0
339,14,3479.53409375,3479.570958984375,0
340,14,3535.136876953125,3535.163732421875,0
341,14,3536.8085078125,3536.86221875,0
342,14,3537.209875,3537.2772578125,0
343,14,3537.36758984375,3537.4081171875,0
344,14,3537.840734375,3537.876134765625,0
345,14,3539.972814453125,3540.0038203125,0
346,14,3542.923009765625,3542.999669921875,0
347,15,3027.33633984375,3027.379552734375,0
348,15,3536.043859375,3536.0917109375,0
349,16,3437.33926953125,3437.38712109375,0
350,16,3536.79434765625,3536.840978515625,0
351,16,3537.055578125,3537.10440625,0
352,16,3537.190099609375,3537.248693359375,1
353,16,3537.266271484375,3537.296544921875,0
354,16,3537.998205078125,3538.049474609375,0
355,17,3057.7870234375,3057.8475703125,0
356,17,3102.9208125,3102.985998046875,0
357,17,3546.6307734375,3546.659337890625,1
358,21,3102.927404296875,3102.981359375,0
359,21,3137.388830078125,3137.4159296875,0
360,21,3137.980138671875,3138.00284375,0
361,21,3574.869787109375,3574.913732421875,0
362,22,3057.793126953125,3057.840734375,0
363,22,3534.823888671875,3534.848546875,0
364,23,3057.79337109375,3057.84122265625,0
365,23,3534.381994140625,3534.441076171875,0
366,24,3057.78751171875,3057.847814453125,0
367,24,3102.9217890625,3102.96329296875,0
368,24,3128.87247265625,3128.900548828125,0
369,25,3102.9217890625,3102.962560546875,0
370,25,3128.871984375,3128.89981640625,0
371,25,3137.388830078125,3137.419591796875,0
372,25,3137.957189453125,3138.042638671875,0
373,26,3057.782873046875,3057.82950390625,0
374,26,3102.9217890625,3102.962560546875,0
375,26,3113.8788203125,3113.89493359375,0
376,26,3137.388341796875,3137.41641796875,0
377,26,3428.407140625,3428.44278515625,0
378,26,3479.473546875,3479.496984375,0
379,27,3137.388830078125,3137.415685546875,0
380,27,3138.08926953125,3138.124669921875,0
381,28,3137.9764765625,3138.000158203125,0
382,31,3057.793615234375,3057.829259765625,0
383,31,3102.9276484375,3102.9569453125,0
384,31,3437.11466015625,3437.171056640625,0
385,31,3477.906896484375,3477.928625,0
386,31,3479.450109375,3479.558751953125,0
387,31,3537.67227734375,3537.700353515625,0
388,32,3479.533849609375,3479.575841796875,0
389,32,3536.704015625,3536.731603515625,0
390,32,3536.7870234375,3536.862462890625,0
391,32,3537.4003046875,3537.42227734375,0
392,32,3537.671544921875,3537.701330078125,0
393,34,3093.03409375,3093.0614375,0
394,36,3479.47989453125,3479.559240234375,0
395,37,3093.012365234375,3093.077794921875,0
396,36,3479.87637890625,3479.905919921875,0
397,37,3479.89298046875,3479.916173828125,0
398,37,3517.33926953125,3517.3749140625,0
399,37,3579.655919921875,3579.707677734375,0
400,38,3057.78067578125,3057.85880078125,0
401,38,3102.91446484375,3102.992833984375,0
402,38,3586.245763671875,3586.27481640625,0
403,1,3822.703283203125,3822.74063671875,0
404,1,4060.575109375,4060.6053828125,0
405,2,3701.429845703125,3701.47110546875,1
406,2,3761.2069453125,3761.2362421875,0
407,2,3806.60196484375,3806.6551875,0
408,2,3809.555578125,3809.585607421875,0
409,2,3812.640783203125,3812.676671875,0
410,2,3822.6971796875,3822.731603515625,0
411,2,3914.58341015625,3914.619787109375,0
412,2,3969.96719921875,3969.996740234375,0
413,2,3970.5096796875,3970.551916015625,0
414,2,4045.254552734375,4045.277990234375,0
415,2,4050.402501953125,4050.43887890625,0
416,2,4050.991125,4051.022130859375,0
417,2,4060.563146484375,4060.629552734375,0
418,2,4063.67032421875,4063.70743359375,1
419,3,3671.724279296875,3671.746740234375,0
420,3,3701.428869140625,3701.454259765625,0
421,3,3729.32755078125,3729.35684765625,0
422,3,4050.402501953125,4050.432287109375,0
423,11,3603.689611328125,3603.719640625,0
424,11,3609.809484375,3609.84024609375,0
425,11,3630.91251171875,3630.944005859375,0
426,11,3647.364171875,3647.392736328125,0
427,11,3657.308751953125,3657.35587109375,0
428,11,3671.7128046875,3671.7733515625,0
429,11,3729.3270625,3729.357580078125,0
430,11,3761.2020625,3761.22501171875,0
431,11,3803.19766796875,3803.227453125,0
432,11,3804.89005078125,3804.92520703125,0
433,11,3806.601720703125,3806.63175,0
434,11,3812.05899609375,3812.101720703125,0
435,11,3812.6385859375,3812.682287109375,0
436,11,3842.34903515625,3842.371984375,0
437,11,3853.774083984375,3853.8221796875,0
438,11,3863.8260859375,3863.85440625,0
439,11,3918.917638671875,3918.953771484375,0
440,11,3933.444005859375,3933.4745234375,0
441,11,3969.966955078125,3969.997716796875,0
442,11,4032.88809765625,4032.92325390625,0
443,11,4038.409826171875,4038.489171875,0
444,11,4050.390783203125,4050.50137890625,0
445,11,4070.702306640625,4070.730138671875,0
446,11,4102.5296992187505,4102.5721796875005,0
447,11,4109.0880488281255,4109.1197871093755,0
448,11,4111.3629511718755,4111.3946894531255,0
449,11,4115.0738886718755,4115.1022089843755,0
450,11,4119.0277460937505,4119.0880488281255,0
451,11,4171.0838984375005,4171.1212519531255,0
452,12,3630.9022578125,3630.93008984375,0
453,12,3666.58536328125,3666.613439453125,0
454,12,3671.713048828125,3671.74063671875,0
455,12,3675.9549921875,3675.98282421875,0
456,12,3683.49063671875,3683.513341796875,0
457,12,3698.754064453125,3698.778478515625,0
458,12,3729.31778515625,3729.344640625,0
459,12,3822.149572265625,3822.18594921875,0
460,12,3823.25235546875,3823.27969921875,0
461,12,3838.012365234375,3838.033849609375,0
462,12,3912.525548828125,3912.548009765625,0
463,12,3956.6542109375,3956.677892578125,0
464,12,4040.373205078125,4040.40274609375,0
465,12,4071.9100703125,4071.932775390625,0
466,13,3671.715734375,3671.750158203125,0
467,13,3698.759435546875,3698.814123046875,0
468,13,3812.6385859375,3812.678869140625,0
469,13,4102.5304316406255,4102.5592402343755,0
470,14,3745.35391796875,3745.384435546875,0
471,14,3806.60684765625,3806.6913203125,0
472,14,3813.840001953125,3813.86563671875,0
473,14,3857.46524609375,3857.512365234375,0
474,14,4022.381505859375,4022.409337890625,0
475,14,4031.593419921875,4031.659826171875,0
476,14,4038.42325390625,4038.453771484375,0
477,14,4045.840978515625,4045.89981640625,0
478,14,4050.410802734375,4050.44034375,0
479,14,4050.99503125,4051.02628125,0
480,14,4061.089513671875,4061.145666015625,0
481,14,4064.88175,4064.9051875,0
482,14,4066.660314453125,4066.708166015625,0
483,14,4187.2262324218755,4187.2560175781255,0
484,17,3847.315587890625,3847.3651484375,0
485,17,4189.4144648437505,4189.4418085937505,0
486,21,3685.61270703125,3685.64200390625,0
487,21,3847.316076171875,3847.356603515625,0
488,21,4189.4186152343755,4189.4479121093755,0
489,23,4063.665685546875,4063.70255078125,0
490,23,4082.557775390625,4082.574376953125,0
491,24,3847.315587890625,3847.36173046875,0
492,24,3909.8729609375,3909.89981640625,0
493,24,4189.4186152343755,4189.4425410156255,0
494,25,3764.093419921875,3764.118078125,0
495,25,3786.49942578125,3786.52774609375,0
496,25,3841.914708984375,3841.943517578125,0
497,25,3847.31583203125,3847.3651484375,0
498,25,3946.434240234375,3946.45596875,0
499,25,3962.640783203125,3962.671544921875,0
500,25,4082.5526484375,4082.573888671875,0
501,25,4189.4183710937505,4189.4427851562505,0
502,26,3847.316076171875,3847.365880859375,0
503,31,3798.659826171875,3798.699376953125,0
504,31,3847.316564453125,3847.360998046875,0
505,33,3851.842443359375,3851.87149609375,0
506,37,3676.0292109375,3676.046056640625,0
507,38,3640.663244140625,3640.6815546875,0
508,38,3654.63028515625,3654.658361328125,0
509,38,3700.955724609375,3700.985021484375,0
510,38,3708.549962890625,3708.5780390625,0
511,38,3741.582189453125,3741.643224609375,1
512,38,3847.310216796875,3847.365392578125,0
513,38,3939.874181640625,3939.90274609375,0
514,38,4018.68497265625,4018.713048828125,0
515,38,4082.55118359375,4082.58048046875,0
516,38,4085.393712890625,4085.420568359375,0
517,38,4091.57852734375,4091.607091796875,0
518,38,4189.4173945312505,4189.4474238281255,0
519,1,9285.804890624999,9285.836384765624,0
520,1,9433.483357421874,9433.520955078124,0
521,1,9441.913289062499,9441.942830078124,0
522,2,8854.546589843749,8854.613728515624,0
523,2,8891.917439453124,8891.958943359374,0
524,2,8898.674763671874,8898.711140624999,0
525,2,8900.011677734374,8900.047566406249,0
526,2,8921.191365234374,8921.215779296874,0
527,2,8987.853962890624,8987.895955078124,0
528,2,8990.293904296874,8990.353474609374,0
529,2,8991.534626953124,8991.574666015624,0
530,2,9000.638874999999,9000.669148437499,0
531,2,9027.176960937499,9027.206013671874,0
532,2,9028.271443359374,9028.338093749999,0
533,2,9105.379353515624,9105.420613281249,0
534,2,9124.505330078124,9124.539509765624,0
535,2,9150.869832031249,9150.900837890624,0
536,2,9161.182820312499,9161.212849609374,0
537,2,9161.811726562499,9161.848103515624,0
538,2,9168.675740234374,9168.742878906249,0
539,2,9170.532673828124,9170.557332031249,1
540,2,9195.272664062499,9195.296589843749,0
541,2,9203.431355468749,9203.472859374999,0
542,2,9206.424519531249,9206.460896484374,0
543,2,9209.920369140624,9209.954548828124,0
544,2,9210.777302734374,9210.806599609374,0
545,2,9215.864216796874,9215.904255859374,0
546,2,9216.441121093749,9216.472371093749,0
547,2,9262.178669921874,9262.208943359374,0
548,2,9263.845662109374,9263.881306640624,0
549,2,9285.798542968749,9285.841755859374,0
550,2,9307.568318359374,9307.603718749999,0
551,2,9308.719929687499,9308.749958984374,0
552,2,9350.154499999999,9350.200154296874,0
553,2,9359.247761718749,9359.295613281249,0
554,2,9359.727742187499,9359.770466796874,0
555,2,9360.585408203124,9360.626179687499,0
556,2,9374.895710937499,9374.925251953124,0
557,2,9400.679158203124,9400.733845703124,0
558,2,9441.907429687499,9441.949177734374,0
559,3,8854.538289062499,8854.576130859374,0
560,3,8858.226277343749,8858.255085937499,0
561,3,8880.235310546874,8880.270955078124,0
562,3,8891.917927734374,8891.952351562499,0
563,3,8898.664265624999,8898.710408203124,0
564,3,8900.006062499999,8900.036824218749,1
565,3,8915.078816406249,8915.109333984374,0
566,3,8921.191121093749,8921.227009765624,0
567,3,9105.362263671874,9105.420857421874,0
568,3,9150.862996093749,9150.894490234374,0
569,3,9161.812214843749,9161.841511718749,0
570,3,9168.063191406249,9168.093220703124,0
571,3,9168.678669921874,9168.707234374999,0
572,3,9203.431355468749,9203.466267578124,0
573,3,9206.425007812499,9206.471638671874,0
574,3,9215.859578124999,9215.893757812499,0
575,3,9262.178669921874,9262.208943359374,0
576,3,9285.800007812499,9285.841999999999,0
577,3,9350.154499999999,9350.189412109374,0
578,3,9374.895955078124,9374.924763671874,0
579,3,9376.503376953124,9376.531697265624,0
580,3,9400.679158203124,9400.732624999999,1
581,3,9441.908162109374,9441.947224609374,0
582,4,9215.859089843749,9215.893757812499,0
583,4,9345.118611328124,9345.136921874999,0
584,5,8898.678181640624,8898.707722656249,0
585,5,9001.126179687499,9001.162556640624,1
586,5,9036.916707031249,9036.952839843749,0
587,5,9125.061970703124,9125.092732421874,0
588,5,9138.675496093749,9138.701130859374,0
589,5,9148.550496093749,9148.585164062499,0
590,5,9195.276570312499,9195.305867187499,0
591,5,9202.253865234374,9202.295369140624,0
592,5,9206.433552734374,9206.473103515624,0
593,5,9207.554158203124,9207.584675781249,0
594,5,9213.915242187499,9213.944539062499,0
595,5,9217.946736328124,9217.995808593749,0
596,5,9271.442341796874,9271.464558593749,0
597,5,9304.848591796874,9304.889851562499,0
598,5,9339.478718749999,9339.524128906249,1
599,5,9345.119099609374,9345.149617187499,0
600,5,9360.575154296874,9360.609333984374,0
601,6,9217.943074218749,9217.996052734374,0
602,7,9383.445759765624,9383.521199218749,0
603,12,8852.477742187499,8852.498249999999,0
