HFO_idx,chanIdx,startTime,stopTime,isValid
1,2,71.22705078125,71.250732421875,0
2,2,81.532470703125,81.56787109375,0
3,2,135.498291015625,135.559326171875,0
4,2,140.25390625,140.27880859375,0
5,2,146.269775390625,146.306640625,0
6,2,181.3330078125,181.368896484375,0
7,2,182.16845703125,182.19384765625,1
8,2,187.96142578125,188.003173828125,0
9,2,190.76611328125,190.81103515625,0
10,2,210.915283203125,210.946533203125,0
11,2,222.8232421875,222.88818359375,0
12,2,236.758056640625,236.805908203125,0
13,2,241.816650390625,241.838623046875,0
14,2,252.748291015625,252.79736328125,0
15,2,258.099853515625,258.166748046875,0
16,2,271.195068359375,271.224609375,0
17,2,284.61376953125,284.642333984375,0
18,2,366.344970703125,366.369384765625,0
19,2,368.137451171875,368.1669921875,1
20,2,398.54736328125,398.577392578125,1
21,2,401.125,401.155029296875,0
22,2,402.847412109375,402.873291015625,1
23,2,417.253662109375,417.278076171875,1
24,2,427.002197265625,427.02587890625,0
25,2,468.179931640625,468.228759765625,1
26,2,491.779052734375,491.811767578125,0
27,2,497.297119140625,497.356201171875,0
28,2,531.708740234375,531.74462890625,0
29,2,534.94140625,534.98876953125,1
30,2,549.642822265625,549.66796875,0
31,2,557.532470703125,557.580322265625,1
32,2,561.444580078125,561.467041015625,1
33,2,568.567138671875,568.585693359375,0
34,2,573.12939453125,573.1650390625,0
35,2,579.5556640625,579.6015625,0
36,3,81.521728515625,81.5458984375,0
37,3,89.387451171875,89.421630859375,0
38,3,135.49169921875,135.563720703125,1
39,3,140.242431640625,140.266357421875,0
40,3,157.476318359375,157.498291015625,0
41,3,166.739501953125,166.76416015625,0
42,3,187.973388671875,188.00390625,0
43,3,218.0478515625,218.072021484375,0
44,3,222.206298828125,222.236083984375,0
45,3,222.824462890625,222.85498046875,1
46,3,252.130859375,252.15966796875,0
47,3,258.099853515625,258.149169921875,0
48,3,284.61962890625,284.63671875,1
49,3,328.9501953125,328.99951171875,0
50,3,366.343994140625,366.367919921875,0
51,3,371.315185546875,371.35888671875,0
52,3,398.536376953125,398.56005859375,0
53,3,491.77294921875,491.808349609375,0
54,3,534.94677734375,534.97705078125,0
55,3,549.642578125,549.665771484375,0
56,3,586.3271484375,586.349853515625,1
57,4,89.395263671875,89.41845703125,0
58,4,135.502197265625,135.552734375,0
59,4,187.9609375,187.987060546875,0
60,4,197.118896484375,197.141845703125,0
61,4,241.806884765625,241.832763671875,0
62,4,252.131103515625,252.154541015625,0
63,4,328.93798828125,328.974365234375,0
64,4,366.347900390625,366.3896484375,0
65,4,406.27734375,406.299072265625,0
66,4,479.965576171875,479.99853515625,0
67,4,491.770263671875,491.798583984375,0
68,4,586.333984375,586.36474609375,1
69,5,135.49462890625,135.525634765625,0
70,5,187.9541015625,187.987060546875,0
71,5,236.75732421875,236.78173828125,0
72,5,252.7431640625,252.7724609375,0
73,5,258.104248046875,258.14404296875,0
74,5,358.431396484375,358.455322265625,0
75,5,366.350830078125,366.380126953125,0
76,5,371.3154296875,371.34423828125,1
77,5,432.42041015625,432.444091796875,0
78,5,491.767822265625,491.804931640625,0
79,5,586.32666015625,586.355712890625,0
80,6,135.50390625,135.532470703125,0
81,6,236.75830078125,236.786865234375,0
82,7,55.20263671875,55.218994140625,0
83,7,236.746337890625,236.770263671875,0
84,11,4.042724609375,4.059326171875,0
85,11,8.028564453125,8.04833984375,1
86,11,17.096435546875,17.162109375,0
87,11,23.429443359375,23.45263671875,0
88,11,23.52001953125,23.543701171875,0
89,11,24.004150390625,24.027587890625,0
90,11,24.583740234375,24.603515625,0
91,11,25.242431640625,25.271484375,0
92,11,91.9072265625,91.93505859375,0
93,11,95.88037109375,95.899169921875,0
94,11,162.37255859375,162.393798828125,1
95,11,186.19189453125,186.221435546875,0
96,11,211.474853515625,211.5,1
97,11,211.53564453125,211.555908203125,0
98,11,217.688720703125,217.74267578125,0
99,11,266.28466796875,266.3076171875,1
100,11,274.9169921875,274.9423828125,0
101,11,316.65576171875,316.677978515625,0
102,11,321.30908203125,321.3388671875,0
103,11,329.82861328125,329.91357421875,1
104,11,335.14453125,335.1669921875,0
105,11,347.30029296875,347.32470703125,0
106,11,353.948974609375,353.985107421875,0
107,11,359.439453125,359.482421875,0
108,11,398.36279296875,398.392822265625,0
109,11,398.480712890625,398.5224609375,1
110,11,399.513916015625,399.544921875,0
111,11,410.786865234375,410.815673828125,0
112,11,411.36474609375,411.400634765625,0
113,11,411.96630859375,411.9931640625,1
114,11,464.386474609375,464.414794921875,0
115,11,493.17529296875,493.224609375,0
116,11,511.763671875,511.79052734375,1
117,11,511.8505859375,511.966064453125,0
118,11,526.913818359375,526.95068359375,1
119,11,560.15283203125,560.18359375,0
120,11,587.0166015625,587.039794921875,1
121,12,112.02587890625,112.036376953125,0
122,12,232.24658203125,232.259521484375,1
123,12,274.905517578125,274.9384765625,0
124,12,284.282470703125,284.295654296875,0
125,12,411.970703125,411.98291015625,0
126,12,584.691650390625,584.706298828125,0
127,13,399.0224609375,399.0361328125,0
128,15,135.541259765625,135.560302734375,0
129,15,258.138671875,258.163818359375,1
130,14,23.997802734375,24.02734375,1
131,14,25.239990234375,25.279541015625,0
132,14,115.968017578125,115.990234375,0
133,14,166.7607421875,166.79736328125,0
134,14,332.866943359375,332.89794921875,0
135,14,468.229248046875,468.257568359375,0
136,14,560.152587890625,560.17138671875,0
137,21,1.4697265625,1.4873046875,0
138,21,374.092041015625,374.115478515625,0
139,21,407.47802734375,407.5009765625,1
140,22,330.3232421875,330.35205078125,0
141,22,475.033203125,475.0546875,0
142,23,154.027587890625,154.050537109375,0
143,24,2.380859375,2.396240234375,0
144,31,373.548583984375,373.5673828125,0
145,35,311.92724609375,311.94970703125,0
146,2,612.7607421875,612.806884765625,0
147,2,701.9921875,702.024169921875,0
148,2,709.100830078125,709.136962890625,0
149,2,747.411865234375,747.426025390625,1
150,2,768.92529296875,768.967041015625,1
151,2,837.4580078125,837.486572265625,1
152,2,874.287109375,874.329833984375,0
153,2,875.952392578125,875.981689453125,0
154,2,880.278076171875,880.298095703125,0
155,2,905.386474609375,905.434814453125,0
156,2,943.912109375,943.935546875,0
157,2,983.59375,983.627197265625,1
158,2,1004.685302734375,1004.7138671875,0
159,2,1005.85009765625,1005.890625,0
160,2,1009.944091796875,1009.973876953125,0
161,2,1024.150146484375,1024.178955078125,0
162,2,1024.738525390625,1024.774169921875,0
163,2,1030.81689453125,1030.8525390625,0
164,2,1086.116455078125,1086.15087890625,0
165,2,1099.9208984375,1099.974365234375,0
166,2,1100.956298828125,1100.984375,0
167,2,1111.316162109375,1111.36865234375,0
168,2,1113.25732421875,1113.29296875,1
169,2,1114.453369140625,1114.4765625,0
170,2,1129.978759765625,1130.02001953125,0
171,2,1133.06201171875,1133.09130859375,0
172,2,1154.5830078125,1154.60693359375,1
173,2,1162.259033203125,1162.282958984375,1
174,2,1165.764404296875,1165.8173828125,0
175,2,1168.15087890625,1168.178955078125,0
176,3,692.703125,692.719482421875,1
177,3,701.992431640625,702.017578125,0
178,3,718.919189453125,718.95947265625,0
179,3,773.420166015625,773.451171875,0
180,3,805.544189453125,805.576904296875,1
181,3,809.9072265625,809.935791015625,0
182,3,868.79345703125,868.81787109375,0
183,3,972.009521484375,972.031982421875,0
184,3,1024.13134765625,1024.160888671875,0
185,3,1024.74462890625,1024.77783203125,0
186,3,1030.82373046875,1030.841552734375,0
187,3,1082.180908203125,1082.204345703125,0
188,3,1111.326416015625,1111.357421875,0
189,3,1128.034912109375,1128.058837890625,0
190,3,1165.7646484375,1165.796875,0
191,3,1186.550537109375,1186.578369140625,0
192,4,612.7568359375,612.79052734375,0
193,4,868.78564453125,868.816162109375,0
194,4,1106.874267578125,1106.898193359375,0
195,4,1165.773681640625,1165.80419921875,0
196,4,1179.8740234375,1179.896728515625,0
197,5,701.982177734375,702.01318359375,0
198,5,747.3857421875,747.41162109375,0
199,5,1024.7177734375,1024.7783203125,0
200,5,1084.56201171875,1084.587158203125,0
201,5,1165.760498046875,1165.8095703125,0
202,11,615.305419921875,615.32568359375,0
203,11,708.466796875,708.494873046875,0
204,11,729.562744140625,729.593994140625,0
205,11,760.8837890625,760.9072265625,0
206,11,765.812255859375,765.861083984375,0
207,11,777.052490234375,777.0810546875,0
208,11,800.365234375,800.401611328125,0
209,11,809.833251953125,809.86962890625,0
210,11,813.888427734375,813.912841796875,0
211,11,819.944580078125,819.97216796875,0
212,11,832.972412109375,833.009521484375,0
213,11,856.47119140625,856.49609375,0
214,11,890.419921875,890.450927734375,0
215,11,943.46826171875,943.491943359375,0
216,11,968.859130859375,968.878662109375,0
217,11,970.14794921875,970.1728515625,1
218,11,972.006103515625,972.04833984375,0
219,11,976.22509765625,976.259765625,0
220,11,1011.285400390625,1011.30224609375,0
221,11,1047.79736328125,1047.8203125,0
222,11,1074.0302734375,1074.071533203125,1
223,11,1088.9580078125,1088.975341796875,0
224,11,1104.6083984375,1104.668212890625,0
225,11,1144.434326171875,1144.453125,1
226,11,1171.869384765625,1171.90478515625,0
227,11,1173.822998046875,1173.84619140625,0
228,11,1184.075927734375,1184.111572265625,0
229,11,1186.005615234375,1186.059326171875,0
230,11,1186.60791015625,1186.6318359375,1
231,11,1193.340576171875,1193.37109375,0
232,12,615.302978515625,615.318115234375,0
233,12,632.792724609375,632.81103515625,0
234,12,807.891845703125,807.915771484375,1
235,12,908.6474609375,908.671630859375,0
236,12,932.85986328125,932.8779296875,0
237,12,1064.31005859375,1064.328857421875,0
238,12,1069.680419921875,1069.702880859375,1
239,12,1104.6083984375,1104.648681640625,1
240,12,1136.72705078125,1136.749755859375,1
241,12,1142.508056640625,1142.525146484375,0
242,12,1148.407958984375,1148.428466796875,0
243,14,616.012451171875,616.03759765625,0
244,14,721.931396484375,721.96533203125,0
245,14,805.56494140625,805.583740234375,0
246,14,943.912353515625,943.9619140625,0
247,14,976.224609375,976.2548828125,0
248,14,1051.0654296875,1051.1142578125,0
249,14,1071.896728515625,1071.9443359375,0
250,14,1072.5908203125,1072.61572265625,0
251,14,1084.05712890625,1084.0849609375,1
252,14,1092.791259765625,1092.83154296875,0
253,14,1099.956298828125,1099.979736328125,0
254,14,1106.912353515625,1106.94091796875,1
255,14,1133.619873046875,1133.65576171875,0
256,21,916.823974609375,916.85205078125,1
257,21,917.431640625,917.4462890625,0
258,21,1180.05419921875,1180.078125,0
259,22,1037.020263671875,1037.047607421875,0
260,23,976.520263671875,976.537109375,0
261,25,1112.26318359375,1112.2802734375,0
262,2,1236.197509765625,1236.26220703125,1
263,2,1325.936767578125,1325.965576171875,0
264,2,1364.197509765625,1364.224609375,1
265,2,1368.774658203125,1368.804443359375,1
266,2,1385.492431640625,1385.52685546875,0
267,2,1392.94970703125,1392.986083984375,1
268,2,1415.203857421875,1415.240478515625,0
269,2,1470.22216796875,1470.246826171875,0
270,2,1481.83203125,1481.860595703125,0
271,2,1504.604248046875,1504.625244140625,1
272,2,1531.6630859375,1531.716552734375,0
273,2,1564.452392578125,1564.4775390625,0
274,2,1574.9755859375,1575.00634765625,1
275,2,1601.7880859375,1601.81103515625,1
276,2,1604.44189453125,1604.490478515625,1
277,2,1605.817626953125,1605.846923828125,0
278,2,1610.44140625,1610.464599609375,0
279,2,1612.87646484375,1612.90576171875,0
280,2,1619.885498046875,1619.9287109375,0
281,2,1627.80029296875,1627.8271484375,0
282,2,1634.218505859375,1634.248779296875,1
283,2,1648.77685546875,1648.813232421875,0
284,2,1722.756591796875,1722.792236328125,0
285,2,1732.844482421875,1732.886474609375,0
286,2,1746.116943359375,1746.165283203125,1
287,2,1747.684326171875,1747.71484375,0
288,2,1750.445556640625,1750.469482421875,1
289,2,1751.446044921875,1751.4755859375,0
290,2,1753.02001953125,1753.0498046875,1
291,2,1763.572021484375,1763.618896484375,0
292,2,1767.564453125,1767.593994140625,1
293,2,1774.935302734375,1774.9833984375,0
294,3,1236.2041015625,1236.232177734375,0
295,3,1270.1796875,1270.203369140625,0
296,3,1277.8994140625,1277.9287109375,0
297,3,1324.533203125,1324.552978515625,0
298,3,1325.937255859375,1325.965087890625,0
299,3,1519.0263671875,1519.059326171875,0
300,3,1542.593505859375,1542.61376953125,0
301,3,1564.44140625,1564.4814453125,1
302,3,1601.777099609375,1601.801025390625,0
303,3,1604.44384765625,1604.472900390625,0
304,3,1610.4462890625,1610.47119140625,0
305,3,1627.801025390625,1627.8232421875,0
306,3,1648.77587890625,1648.8125,0
307,3,1665.6865234375,1665.7080078125,0
308,3,1685.777099609375,1685.7998046875,0
309,3,1690.431396484375,1690.452392578125,0
310,3,1732.828125,1732.856689453125,0
311,3,1739.6181640625,1739.643798828125,1
312,3,1746.11572265625,1746.1591796875,0
313,3,1753.025146484375,1753.04833984375,0
314,3,1763.565673828125,1763.613525390625,0
315,4,1236.195556640625,1236.2216796875,1
316,4,1339.791748046875,1339.826171875,0
317,4,1382.1015625,1382.12939453125,0
318,4,1479.076171875,1479.10986328125,1
319,4,1504.603515625,1504.64111328125,0
320,4,1542.59375,1542.6279296875,0
321,4,1590.90185546875,1590.924072265625,0
322,4,1681.153076171875,1681.18115234375,0
323,4,1739.612548828125,1739.67236328125,0
324,4,1746.12548828125,1746.151611328125,0
325,4,1751.4365234375,1751.457275390625,0
326,4,1763.575439453125,1763.605224609375,0
327,4,1784.210693359375,1784.2353515625,0
328,5,1215.23779296875,1215.260009765625,0
329,5,1236.199951171875,1236.22265625,0
330,5,1391.870361328125,1391.90966796875,0
331,5,1463.486083984375,1463.510986328125,0
332,5,1542.5947265625,1542.6279296875,1
333,5,1610.42236328125,1610.44775390625,0
334,5,1690.40185546875,1690.45751953125,0
335,5,1704.736572265625,1704.765869140625,0
336,5,1746.116455078125,1746.151611328125,0
337,5,1763.569091796875,1763.615966796875,0
338,6,1463.491455078125,1463.515625,0
339,6,1685.77783203125,1685.79638671875,0
340,6,1732.826904296875,1732.857177734375,0
341,6,1763.572021484375,1763.599609375,0
342,7,1763.576416015625,1763.616455078125,0
343,11,1253.467529296875,1253.5224609375,1
344,11,1263.10009765625,1263.143310546875,1
345,11,1272.487060546875,1272.51171875,0
346,11,1287.6376953125,1287.6669921875,0
347,11,1290.970703125,1291.02001953125,0
348,11,1321.1376953125,1321.1748046875,0
349,11,1321.24853515625,1321.2783203125,0
350,11,1358.250244140625,1358.279296875,0
351,11,1365.47265625,1365.503662109375,0
352,11,1420.1572265625,1420.182861328125,0
353,11,1437.667236328125,1437.68212890625,0
354,11,1460.55126953125,1460.585693359375,0
355,11,1485.515625,1485.557861328125,0
356,11,1498.127197265625,1498.151123046875,0
357,11,1506.84814453125,1506.912841796875,0
358,11,1507.430908203125,1507.46142578125,0
359,11,1513.621337890625,1513.6572265625,0
360,11,1514.2158203125,1514.243896484375,0
361,11,1535.435302734375,1535.457763671875,0
362,11,1547.687744140625,1547.7099609375,0
363,11,1611.173095703125,1611.19140625,0
